id,gender,age,major,gpa,SoloFounder,UniversityInCity,HasMentor,Perseverance,DesireToTakeInitiative,Competitiveness,SelfReliance,StrongNeedToAchieve,SelfConfidence,GoodPhysicalHealth,StartedBusiness
14859,Female,19,Social Sciences,3.11,No,Yes,Yes,4,5,1,5,1,5,5,No
14860,Female,22,Business,2.38,No,Yes,Yes,4,1,5,5,4,2,3,Yes
14861,Non-binary,18,Social Sciences,2.81,No,No,Yes,4,4,1,3,2,3,1,No
14862,Male,22,Information Systems,3.35,Yes,Yes,No,4,3,2,4,2,4,4,Yes
14863,Female,21,Social Sciences,3.69,No,Yes,Yes,4,5,3,2,3,1,5,No
14864,Male,22,Business,3.52,No,Yes,Yes,2,2,5,3,3,3,4,Yes
14865,Female,23,Communications,3.01,No,Yes,Yes,2,1,1,3,3,5,5,Yes
14866,Female,20,Life Sciences,3.51,No,Yes,No,5,3,1,1,3,2,3,No
14867,Genderfluid,23,History,2.19,No,Yes,Yes,5,3,3,4,3,4,4,No
14868,Female,23,Communications,2.81,Yes,Yes,Yes,4,5,2,2,3,3,4,No
14869,Female,20,Engineering,3.57,No,Yes,,5,1,2,2,2,1,4,No
14870,Female,18,Social Sciences,2.91,No,No,Yes,1,4,1,2,2,3,2,Yes
14871,Bigender,19,Social Sciences,1.8,Yes,Yes,Yes,4,2,3,5,1,5,1,Yes
14872,Male,22,Arts,3.3,No,Yes,Yes,3,3,4,3,4,1,5,No
14873,Male,23,Arts,2.98,No,Yes,No,1,1,5,1,4,4,1,No
14874,Male,23,Arts,3.71,Yes,No,Yes,3,1,1,1,5,3,2,No
14875,Non-binary,23,Social Sciences,2.63,No,Yes,Yes,3,5,2,3,4,1,2,No
14876,Male,23,Social Sciences,3.47,No,No,Yes,4,1,3,4,4,2,2,No
14877,Female,20,Arts,2.34,,Yes,Yes,3,5,4,1,1,5,1,No
14878,Male,23,Engineering,3.27,No,Yes,No,4,3,4,3,1,5,3,No
14879,Female,20,Information Systems,3.91,Yes,No,Yes,2,5,5,2,4,1,4,Yes
14880,Male,21,Information Systems,2.9,No,No,Yes,2,5,5,4,1,3,3,No
14881,Female,21,Social Sciences,3.69,No,Yes,Yes,4,3,4,1,4,2,2,No
14882,Female,19,Social Sciences,2.92,No,No,No,5,2,1,4,1,5,5,Yes
14883,Male,18,Social Sciences,3.46,No,Yes,Yes,4,1,3,4,4,2,4,No
14884,Female,22,History,2.82,No,Yes,No,5,5,4,4,3,5,5,No
14885,Male,21,Communications,1.98,,No,Yes,4,2,1,4,3,3,1,No
14886,Female,17,Arts,3.85,No,No,Yes,1,1,4,1,3,2,5,No
14887,Female,20,Social Sciences,3.03,Yes,No,No,5,1,4,1,2,2,5,No
14888,Male,21,Business,1.85,Yes,Yes,Yes,1,4,4,2,2,5,1,No
14889,Male,19,History,2.47,No,Yes,Yes,4,1,4,4,1,5,2,No
14890,Female,21,Business,3.87,No,Yes,Yes,2,1,3,4,2,2,1,No
14891,Female,20,Social Sciences,2.54,No,Yes,Yes,4,4,3,5,1,4,3,No
14892,Female,17,Language,2.72,Yes,Yes,Yes,5,5,1,4,2,5,3,No
14893,Female,17,Information Systems,3.09,No,Yes,Yes,2,2,3,1,1,5,5,No
14894,Female,21,History,2.12,Yes,Yes,Yes,4,4,5,3,3,3,4,Yes
14895,Male,20,Language,3.01,No,Yes,Yes,2,5,1,2,2,4,5,No
14896,Male,17,Communications,3.02,No,Yes,No,4,2,5,2,1,3,2,No
14897,Female,22,Language,2.36,No,Yes,No,2,5,3,2,1,3,5,Yes
14898,Female,20,Social Sciences,3.08,Yes,Yes,No,5,3,1,4,4,4,3,No
14899,Male,17,Communications,2.52,No,No,Yes,1,1,3,2,3,4,5,No
14900,Female,18,Information Systems,3.97,No,Yes,Yes,4,5,3,4,2,5,1,No
14901,Female,17,Communications,2.57,No,Yes,No,5,5,5,1,2,2,1,No
14902,Male,23,Business,3.81,No,Yes,No,4,2,2,3,4,2,4,No
14903,Male,17,Social Sciences,2.36,No,Yes,Yes,4,5,3,5,4,2,3,Yes
14904,Male,19,Life Sciences,1.82,No,No,No,5,5,2,2,2,3,2,Yes
14905,Male,19,Language,3.57,Yes,Yes,Yes,4,2,3,1,4,2,4,No
14906,Male,21,Social Sciences,2.22,No,No,Yes,3,1,5,1,5,1,2,No
14907,Male,21,Life Sciences,2.36,Yes,Yes,Yes,4,2,3,2,2,3,2,No
14908,Male,17,Life Sciences,3.33,Yes,Yes,Yes,1,5,2,5,3,2,3,No
14909,Female,19,Communications,3.26,No,No,,5,2,1,3,5,3,3,No
14910,Male,22,Business,3.73,No,No,Yes,3,4,4,5,1,2,3,No
14911,Male,18,Communications,2.83,No,Yes,Yes,2,1,3,1,2,2,5,No
14912,Male,18,Social Sciences,3.14,No,No,Yes,5,4,4,5,2,1,4,No
14913,Male,21,Engineering,3.31,No,Yes,No,5,3,1,4,1,2,3,No
14914,Non-binary,21,Social Sciences,3.6,Yes,No,Yes,4,3,1,4,1,1,5,No
14915,Male,21,Information Systems,2.85,Yes,No,Yes,3,1,5,1,1,1,1,No
14916,Male,19,History,3.27,No,Yes,Yes,4,3,5,1,2,1,2,No
14917,Male,22,Life Sciences,2.49,No,No,Yes,4,3,5,3,3,4,3,No
14918,Female,21,Business,2.67,Yes,Yes,Yes,4,2,5,4,3,2,3,No
14919,Male,23,Arts,3.18,No,Yes,Yes,4,4,2,1,4,1,2,No
14920,Genderfluid,17,Business,2.38,No,Yes,No,3,5,2,1,3,3,1,No
14921,Male,23,Communications,3.21,No,Yes,Yes,4,3,4,4,4,3,5,No
14922,Female,23,Business,3.75,No,Yes,No,2,4,4,5,5,1,4,No
14923,Male,19,Business,3.46,Yes,Yes,Yes,2,1,4,5,2,2,2,No
14924,Female,21,Business,3.7,No,Yes,,2,2,4,2,2,5,2,No
14925,Female,18,Communications,2.45,No,Yes,Yes,4,3,5,4,5,5,5,Yes
14926,Male,18,Life Sciences,3.29,No,Yes,No,5,3,1,4,5,2,4,No
14927,Female,17,Business,2.09,No,Yes,Yes,4,4,3,3,2,5,1,No
14928,Female,17,History,3.5,No,Yes,Yes,3,4,4,2,2,5,4,No
14929,Male,17,Information Systems,1.93,No,No,Yes,1,3,2,5,2,2,1,No
14930,Genderfluid,20,Engineering,3.2,No,Yes,No,4,1,2,3,1,2,5,Yes
14931,Male,22,Language,3.05,No,Yes,Yes,4,1,2,1,5,5,4,No
14932,Female,19,History,2.78,Yes,Yes,Yes,4,1,3,5,2,2,1,No
14933,Female,22,Business,2,Yes,Yes,,2,5,2,5,5,1,5,No
14934,Male,19,Life Sciences,3.85,No,No,Yes,2,2,5,2,4,3,2,No
14935,Male,17,Life Sciences,3.97,,Yes,Yes,4,1,4,5,4,4,5,No
14936,Male,23,Business,3.5,No,Yes,No,2,2,2,3,3,1,4,Yes
14937,Male,17,Communications,3.88,,,Yes,,,,,,,,
14938,Female,21,History,3.88,Yes,Yes,Yes,4,1,3,4,5,1,3,Yes
14939,Female,20,Information Systems,3.13,No,Yes,Yes,5,1,1,5,1,4,2,No
14940,Female,23,Life Sciences,1.93,No,Yes,Yes,4,1,2,4,2,2,5,No
14941,Male,19,Business,2.54,No,Yes,Yes,4,4,3,1,2,5,4,No
14942,Female,17,Business,2.08,Yes,Yes,No,2,4,1,5,2,3,1,No
14943,Male,20,History,3.02,No,Yes,No,1,2,2,5,3,3,1,Yes
14944,Male,17,Language,3.59,No,Yes,No,3,4,5,2,5,2,3,No
14945,Female,18,Communications,2.43,No,Yes,No,3,2,4,2,1,4,4,No
14946,Female,21,Information Systems,2.31,No,No,Yes,4,2,3,1,2,2,1,Yes
14947,Female,20,Information Systems,1.9,No,Yes,No,5,4,2,1,2,3,3,No
14948,Male,19,History,2.68,No,Yes,Yes,2,4,5,4,5,5,4,No
14949,Male,21,Life Sciences,3.77,Yes,Yes,Yes,1,3,3,5,5,5,1,No
14950,Male,23,Business,2.79,No,Yes,Yes,3,2,1,4,2,4,3,No
14951,Male,22,Engineering,3.75,No,Yes,No,5,5,1,3,4,2,5,Yes
14952,Male,22,Social Sciences,3.58,No,Yes,Yes,4,2,5,1,1,5,3,No
14953,Female,18,Life Sciences,2.95,No,No,No,4,4,4,3,4,2,3,No
14954,Male,23,Social Sciences,3.24,Yes,Yes,Yes,4,1,5,3,3,2,1,No
14955,Female,18,History,3.65,Yes,Yes,No,3,2,3,5,5,1,1,Yes
14956,Genderfluid,19,Communications,3.95,No,No,Yes,5,1,1,4,4,1,4,No
14957,Female,20,Business,1.83,No,Yes,Yes,2,5,3,3,3,5,1,Yes
14958,Female,20,Arts,2.25,Yes,Yes,No,4,3,4,4,5,2,4,No
14959,Male,21,Engineering,2.42,No,Yes,Yes,3,4,5,3,3,5,3,No
14960,Female,18,Language,3.32,,No,Yes,4,5,3,2,3,4,1,No
14961,Male,20,Communications,3.05,Yes,Yes,No,2,5,4,4,5,1,2,No
14962,Agender,22,Arts,1.83,No,Yes,No,3,3,1,1,3,2,1,No
14963,Female,20,Information Systems,3.17,No,Yes,Yes,4,3,1,1,2,3,3,No
14964,Male,18,Business,3.14,Yes,Yes,No,3,4,5,5,1,2,4,No
14965,Male,18,Social Sciences,2.6,No,Yes,Yes,4,5,5,4,3,3,5,No
14966,Male,17,Arts,1.93,No,Yes,Yes,3,1,4,2,5,3,4,No
14967,Male,18,Business,3.31,Yes,Yes,Yes,3,5,2,2,4,2,2,Yes
14968,Male,21,Life Sciences,3.71,No,No,Yes,2,3,2,5,3,2,3,No
14969,Male,19,Information Systems,1.91,No,Yes,Yes,2,1,1,5,5,4,4,No
14970,Male,23,Social Sciences,3.37,No,No,No,4,4,5,4,1,1,5,No
14971,Male,17,Social Sciences,3.79,No,No,Yes,4,2,4,4,2,2,1,No
14972,Female,20,Language,2.62,Yes,Yes,Yes,4,4,2,3,4,5,4,No
14973,Non-binary,20,Social Sciences,3.73,Yes,Yes,Yes,1,3,1,1,1,3,4,No
14974,Male,20,Business,3.51,No,Yes,Yes,3,5,3,3,1,2,1,Yes
14975,Male,18,Social Sciences,2.11,Yes,Yes,No,1,2,1,1,1,5,5,No
14976,Male,21,Social Sciences,2.93,Yes,Yes,Yes,3,1,1,3,5,2,5,No
14977,Female,20,Social Sciences,3.83,No,Yes,Yes,2,5,4,1,5,2,2,Yes
14978,Female,17,Communications,1.97,No,Yes,No,1,4,1,3,3,2,2,No
14979,Female,21,Business,2.93,,Yes,No,4,1,3,2,3,5,1,Yes
14980,Male,18,Business,3.26,Yes,Yes,No,3,1,3,4,2,2,1,Yes
14981,Male,19,Social Sciences,3.73,No,Yes,No,3,3,1,3,5,1,3,No
14982,Male,22,Business,2.18,No,Yes,No,5,2,5,2,2,4,4,No
14983,Female,20,Communications,1.94,Yes,Yes,Yes,3,4,5,1,1,5,1,Yes
14984,Female,19,Business,3.87,No,No,No,3,1,1,4,5,3,1,Yes
14985,Male,23,Language,3.81,No,Yes,,5,2,1,1,1,1,1,No
14986,Female,17,Language,1.92,No,Yes,Yes,4,4,5,1,3,5,4,Yes
14987,Female,23,Business,2.51,No,Yes,Yes,4,3,2,1,4,5,5,Yes
14988,Female,19,Communications,3.02,No,Yes,No,2,3,5,1,4,3,5,No
14989,Male,22,Engineering,3.72,No,Yes,Yes,5,1,1,2,3,1,2,No
14990,Male,18,Business,3.2,No,Yes,No,4,1,4,4,5,3,3,No
14991,Female,22,Communications,1.97,No,Yes,No,1,2,3,4,4,4,1,No
14992,Male,18,Business,3.34,Yes,Yes,Yes,4,5,1,5,2,1,3,No
14993,Female,19,History,1.84,No,Yes,Yes,4,5,5,2,1,3,2,Yes
14994,Female,23,Social Sciences,3.57,No,Yes,No,3,3,3,2,1,3,4,No
14995,Male,18,Social Sciences,3.76,No,Yes,Yes,4,4,3,4,1,5,3,Yes
14996,Male,21,Communications,2.67,No,No,No,2,4,2,4,2,3,2,Yes
14997,Female,19,Communications,3.57,No,Yes,Yes,3,1,2,4,1,1,1,Yes
14998,Female,17,Information Systems,2.64,No,Yes,,3,2,3,3,3,2,2,Yes
14999,Female,22,History,3.93,No,Yes,Yes,3,5,5,1,1,1,3,No
15000,Male,20,Arts,1.9,No,No,Yes,2,2,4,2,1,3,3,No
15001,Male,23,Information Systems,2.43,Yes,Yes,Yes,3,2,4,4,1,5,3,Yes
15002,Female,19,Information Systems,1.86,Yes,Yes,Yes,4,5,2,2,1,2,3,No
15003,Female,23,Social Sciences,2.74,No,Yes,No,4,5,1,2,4,3,4,Yes
15004,Male,22,Business,2.19,No,Yes,Yes,3,2,5,1,3,3,1,No
15005,Female,21,Information Systems,3,No,No,No,4,5,3,4,3,2,3,No
15006,Female,19,Social Sciences,2.86,No,Yes,Yes,4,1,2,5,5,3,3,Yes
15007,Female,23,Business,1.85,No,Yes,Yes,4,5,3,4,3,3,2,Yes
15008,Female,21,History,2.93,No,Yes,Yes,2,4,2,1,3,3,5,No
15009,Male,22,Engineering,2.04,No,Yes,Yes,5,4,5,5,1,5,5,No
15010,Male,17,Social Sciences,2.93,Yes,Yes,No,4,2,3,3,1,2,4,No
15011,Male,23,Social Sciences,2.71,No,Yes,Yes,2,1,2,2,3,5,2,No
15012,Male,22,Business,2.38,No,No,Yes,1,5,5,4,4,3,1,Yes
15013,Female,19,Life Sciences,3.66,No,Yes,Yes,2,5,4,2,2,2,1,No
15014,Male,20,Business,2.13,No,Yes,Yes,2,4,1,5,5,4,4,No
15015,Female,22,Arts,2.37,No,No,Yes,4,1,2,3,2,3,4,No
15016,Male,21,Information Systems,3.64,No,Yes,Yes,1,5,5,4,4,1,3,No
15017,Male,19,Life Sciences,2.46,No,Yes,Yes,5,4,1,5,2,2,1,No
15018,Female,19,Social Sciences,3.51,No,Yes,No,4,3,3,2,3,2,4,No
15019,Female,23,History,1.98,No,Yes,Yes,3,1,5,1,5,4,1,Yes
15020,Female,21,History,3.56,No,Yes,No,3,5,1,1,2,1,3,No
15021,Female,23,Business,2.55,Yes,Yes,Yes,4,5,1,2,4,5,4,No
15022,Female,20,Life Sciences,3.5,No,No,Yes,5,5,4,5,5,2,2,Yes
15023,Male,19,Social Sciences,2.47,No,No,Yes,5,5,5,4,5,1,4,No
15024,Male,17,Social Sciences,2.78,No,Yes,No,5,1,4,4,1,4,2,Yes
15025,Female,17,Information Systems,1.83,,Yes,Yes,4,2,2,3,2,5,5,No
15026,Male,19,Business,2.27,Yes,No,Yes,2,1,3,2,2,1,5,No
15027,Male,19,Social Sciences,3.24,No,Yes,Yes,2,2,4,5,4,5,5,No
15028,Bigender,17,Communications,2.56,No,Yes,Yes,5,4,1,2,2,1,2,No
15029,Female,23,Business,2.62,No,Yes,Yes,4,4,3,2,2,1,1,No
15030,Male,17,Business,3.5,No,Yes,Yes,5,5,5,2,5,4,5,No
15031,Female,18,Business,3.29,No,Yes,No,5,2,5,1,2,4,1,No
15032,Genderqueer,17,Business,1.96,No,Yes,No,2,1,2,5,1,5,2,No
15033,Male,21,History,3.68,Yes,No,Yes,5,3,2,3,5,5,2,No
15034,Female,20,Arts,2.97,No,No,Yes,4,4,3,3,2,5,4,Yes
15035,Bigender,17,Communications,3.32,Yes,Yes,Yes,4,1,4,1,5,4,3,No
15036,Male,18,History,3.05,No,Yes,Yes,3,1,5,2,4,1,2,No
15037,Male,17,Social Sciences,2.21,No,Yes,No,1,3,2,2,4,1,2,No
15038,Male,20,Business,2.13,No,Yes,Yes,5,4,5,5,2,1,4,No
15039,Female,17,History,3.83,Yes,No,Yes,5,5,5,2,5,3,1,No
15040,Female,17,Communications,1.85,Yes,Yes,No,1,1,2,5,2,5,4,Yes
15041,Male,23,Social Sciences,2.41,No,Yes,,4,4,2,5,2,1,1,No
15042,Female,21,Arts,1.88,No,Yes,Yes,3,5,4,4,3,3,2,No
15043,Genderqueer,21,Social Sciences,3.72,No,No,Yes,2,1,2,1,1,1,1,No
15044,Female,19,Business,2.06,No,Yes,Yes,4,1,5,3,1,2,3,Yes
15045,Bigender,20,Social Sciences,3.6,No,Yes,Yes,4,2,5,3,3,5,4,No
15046,Female,21,History,2.16,No,No,No,5,3,5,3,1,4,5,Yes
15047,Male,21,Social Sciences,2.51,No,No,Yes,3,3,1,5,2,1,4,Yes
15048,Male,22,Language,2.81,Yes,Yes,Yes,4,1,3,3,3,4,4,No
15049,Female,18,Information Systems,2.98,Yes,No,Yes,4,4,2,3,4,2,4,No
15050,Male,17,Arts,2.47,No,Yes,No,2,4,3,5,5,4,2,Yes
15051,Male,23,Language,2.22,No,Yes,Yes,4,4,3,3,5,1,5,No
15052,Male,22,Social Sciences,3.73,,Yes,Yes,4,5,4,4,3,4,3,No
15053,Female,22,Information Systems,3.24,No,No,Yes,4,4,2,5,3,2,1,Yes
15054,Polygender,17,Social Sciences,2.2,No,Yes,Yes,2,5,3,5,4,5,4,No
15055,Female,19,Language,3.85,No,Yes,Yes,5,1,5,2,2,4,5,Yes
15056,Female,20,Business,3.52,No,Yes,Yes,2,1,4,5,1,4,4,No
15057,Female,23,Business,1.92,No,Yes,Yes,4,5,3,4,2,1,3,No
15058,Female,18,History,2.27,No,Yes,Yes,5,1,1,2,5,5,4,No
15059,Male,20,Life Sciences,3.62,No,Yes,No,5,3,4,5,2,4,3,No
15060,Female,21,Information Systems,3.29,No,Yes,No,4,4,4,3,1,4,1,No
15061,Agender,21,Life Sciences,2.55,No,No,Yes,4,1,5,3,4,2,4,No
15062,Male,23,Social Sciences,3.72,No,No,No,5,3,5,1,5,4,4,Yes
15063,Female,20,Communications,3.51,No,No,No,1,5,4,3,2,3,3,No
15064,Female,23,Business,3.76,Yes,Yes,Yes,4,3,5,1,4,5,3,No
15065,Male,23,Arts,3.4,,Yes,No,4,4,5,2,4,2,2,No
15066,Male,22,Business,2.69,,No,Yes,4,5,5,1,2,4,4,No
15067,Female,23,Life Sciences,1.87,No,,Yes,,,,,,,,
15068,Female,18,History,2.06,Yes,Yes,No,4,4,4,1,4,2,5,No
15069,Non-binary,22,History,3.08,Yes,No,No,2,3,2,1,4,2,2,No
15070,Female,21,Communications,2.06,No,No,Yes,2,1,4,1,4,3,5,Yes
15071,Male,20,Arts,2.63,No,Yes,Yes,1,2,2,3,1,4,4,Yes
15072,Female,23,Arts,2.85,No,Yes,No,2,5,2,3,2,1,4,Yes
15073,Female,18,Arts,3.09,No,Yes,Yes,4,5,3,4,3,5,3,Yes
15074,Female,22,Arts,2.55,No,Yes,Yes,4,5,3,2,3,3,3,No
15075,Female,22,Social Sciences,3.94,No,Yes,No,2,2,2,5,2,1,4,No
15076,Female,18,Life Sciences,2.76,No,Yes,Yes,5,5,1,3,5,2,5,No
15077,Male,18,Information Systems,2.14,Yes,Yes,Yes,5,2,5,3,5,4,5,No
15078,Female,18,Business,1.91,No,Yes,Yes,4,1,4,3,5,1,3,No
15079,Female,20,Business,3.25,No,Yes,Yes,5,2,2,3,4,3,1,No
15080,Male,22,Information Systems,3.46,No,No,Yes,1,5,3,3,3,5,4,No
15081,Female,21,Life Sciences,2.11,No,Yes,Yes,4,1,5,3,1,1,3,Yes
15082,Polygender,22,Business,2.21,No,Yes,Yes,3,3,1,2,1,2,4,No
15083,Bigender,22,Social Sciences,3.02,No,Yes,Yes,4,3,2,1,2,4,3,No
15084,Female,20,Communications,1.94,No,Yes,,4,5,3,4,5,5,5,No
15085,Male,20,Life Sciences,2.42,No,Yes,Yes,3,4,5,3,4,2,1,No
15086,Male,20,Social Sciences,3.04,Yes,No,Yes,5,2,4,4,2,3,4,No
15087,Female,17,Life Sciences,2.64,Yes,Yes,Yes,4,3,5,5,3,4,2,No
15088,Female,17,Arts,2.96,No,Yes,No,4,3,2,1,3,2,3,Yes
15089,Bigender,17,Social Sciences,3.55,Yes,Yes,Yes,1,3,3,5,2,5,5,No
15090,Female,22,Business,2.79,No,Yes,No,3,4,4,1,1,4,4,No
15091,Female,21,Social Sciences,2.55,Yes,No,Yes,4,5,4,4,3,4,3,No
15092,Female,20,Business,2.19,No,Yes,,4,5,4,5,5,3,1,No
15093,Male,23,History,3.14,No,Yes,Yes,2,3,5,3,1,2,5,Yes
15094,Male,20,Business,2.98,No,Yes,Yes,1,4,5,2,4,2,4,No
15095,Genderfluid,20,Social Sciences,2.24,Yes,Yes,Yes,4,3,5,1,2,2,4,No
15096,Male,23,Business,2.26,,Yes,Yes,4,3,5,4,5,2,3,No
15097,Female,18,Business,1.84,Yes,Yes,Yes,4,3,3,1,2,3,1,No
15098,Male,20,Business,3.7,No,No,Yes,4,3,4,2,5,1,1,No
15099,Male,20,Information Systems,3.94,No,Yes,Yes,3,1,5,3,1,1,2,Yes
15100,Male,23,Social Sciences,3.09,No,No,Yes,2,4,4,3,2,2,5,No
15101,Female,20,Information Systems,2.69,Yes,No,Yes,4,2,2,5,3,3,1,No
15102,Female,23,Social Sciences,3.78,Yes,Yes,Yes,4,3,1,3,2,5,4,Yes
15103,Female,20,Life Sciences,1.93,No,Yes,Yes,4,5,5,3,3,2,2,Yes
15104,Female,22,Arts,2.56,No,No,Yes,3,4,3,2,2,4,5,No
15105,Female,19,Communications,3.55,No,Yes,Yes,2,5,2,4,2,5,4,No
15106,Female,17,Communications,3.07,No,No,Yes,4,2,5,4,5,5,1,No
15107,Female,17,Business,2.4,Yes,No,Yes,3,1,1,2,3,2,2,No
15108,Male,22,Business,3.92,Yes,Yes,Yes,4,1,3,4,1,3,3,Yes
15109,Male,23,Life Sciences,2.25,No,Yes,Yes,4,3,3,4,2,2,3,No
15110,Male,18,Business,2.24,No,Yes,Yes,4,2,3,2,3,1,1,No
15111,Bigender,22,Communications,1.87,Yes,Yes,Yes,2,3,1,2,3,2,2,No
15112,Female,22,Information Systems,2.75,No,Yes,No,4,5,1,2,2,3,3,No
15113,Male,19,Information Systems,2.78,No,No,Yes,3,4,4,2,1,2,4,No
15114,Female,22,History,1.99,No,Yes,Yes,5,3,4,4,4,1,4,No
15115,Female,21,Arts,3.13,No,Yes,Yes,4,3,4,3,5,4,3,No
15116,Male,21,Social Sciences,3.6,Yes,Yes,Yes,3,4,4,4,1,3,4,Yes
15117,Female,20,History,3.76,No,Yes,Yes,5,1,1,3,2,3,1,No
15118,Male,21,Engineering,3.99,No,No,Yes,5,4,4,1,3,3,3,No
15119,Female,20,Information Systems,2.8,No,Yes,Yes,1,1,5,4,1,4,1,No
15120,Female,18,Communications,3.62,No,Yes,Yes,3,3,3,2,4,2,5,Yes
15121,Bigender,20,Arts,3.91,No,Yes,Yes,3,2,5,4,3,4,1,No
15122,Female,20,Business,3.61,No,Yes,Yes,4,4,4,2,4,5,3,No
15123,Female,17,Arts,2.63,No,Yes,Yes,3,2,5,2,2,5,3,Yes
15124,Female,21,Social Sciences,2,No,Yes,Yes,4,5,1,4,1,5,5,No
15125,Female,19,Communications,3.94,Yes,Yes,Yes,1,2,4,1,5,1,3,No
15126,Female,18,Engineering,2.3,No,Yes,No,2,3,1,1,3,5,1,No
15127,Female,23,Social Sciences,2.55,No,Yes,,4,5,3,1,5,4,5,No
15128,Genderqueer,20,Social Sciences,2.41,Yes,No,Yes,4,3,3,2,5,2,4,Yes
15129,Male,21,History,2.89,Yes,Yes,No,4,4,3,3,3,4,2,No
15130,Female,17,Communications,3.76,Yes,No,No,3,4,1,1,3,5,3,No
15131,Female,17,Life Sciences,3.17,No,No,Yes,2,1,1,1,5,5,1,Yes
15132,Male,22,Social Sciences,3.98,Yes,Yes,Yes,3,4,2,5,5,1,5,No
15133,Male,21,Business,3.87,Yes,Yes,Yes,4,1,2,5,2,1,2,Yes
15134,Female,23,Business,3.04,Yes,No,Yes,2,4,1,5,3,4,2,No
15135,Genderfluid,23,History,2.45,No,No,Yes,5,5,2,1,4,4,3,No
15136,Female,19,Social Sciences,2.27,No,Yes,Yes,2,2,5,4,3,2,5,Yes
15137,Female,19,Business,2.29,Yes,No,Yes,4,5,5,4,3,2,3,No
15138,Male,20,History,3.97,No,Yes,Yes,4,4,4,2,2,4,3,No
15139,Female,17,Business,3.82,No,Yes,Yes,5,1,2,5,2,3,2,No
15140,Male,20,Social Sciences,1.98,Yes,No,Yes,4,1,4,2,4,4,2,No
15141,Male,20,History,3.98,No,No,Yes,1,2,3,4,3,3,1,Yes
15142,Male,18,Communications,2.2,No,Yes,No,2,4,1,2,5,1,3,No
15143,Male,23,History,2.9,Yes,Yes,Yes,4,2,2,5,4,1,5,Yes
15144,Male,20,History,3.45,Yes,No,No,4,4,2,4,2,2,2,No
15145,Male,22,Arts,2.49,No,Yes,Yes,1,5,2,2,2,4,4,Yes
15146,Polygender,18,Social Sciences,3.52,Yes,Yes,Yes,1,4,1,3,1,2,3,No
15147,Male,18,History,3.69,No,Yes,Yes,3,2,4,4,1,5,4,No
15148,Female,18,History,2.28,No,Yes,Yes,5,2,1,4,2,5,5,Yes
15149,Male,23,Communications,2.91,Yes,Yes,Yes,3,5,1,4,4,4,4,No
15150,Female,20,Communications,2.44,,No,Yes,1,3,3,3,2,2,2,No
15151,Female,22,Arts,3.94,Yes,Yes,Yes,5,4,5,4,2,3,5,No
15152,Non-binary,17,Communications,3.6,No,Yes,,5,2,3,3,5,4,2,Yes
15153,Female,19,Social Sciences,3.55,No,Yes,Yes,4,3,5,5,4,4,1,No
15154,Male,20,Information Systems,2.19,No,Yes,No,4,4,1,3,2,5,5,No
15155,Female,21,Language,3.93,No,Yes,Yes,5,1,4,5,5,4,1,No
15156,Female,23,Communications,3.8,No,Yes,Yes,5,3,4,4,2,4,1,No
15157,Female,20,Social Sciences,2.73,No,Yes,Yes,4,1,2,5,3,2,4,No
15158,Female,23,History,2.07,No,No,No,1,3,5,3,1,2,3,No
15159,Male,22,Business,3.9,No,Yes,No,3,3,1,2,4,3,1,No
15160,Female,23,Information Systems,2.2,No,No,Yes,4,3,4,2,4,1,3,Yes
15161,Female,17,Business,3.58,No,Yes,No,3,2,5,3,3,4,4,Yes
15162,Male,20,Information Systems,2.68,No,Yes,Yes,4,4,2,1,1,2,5,No
15163,Female,19,Life Sciences,2.52,Yes,Yes,No,5,1,1,2,2,3,4,Yes
15164,Polygender,20,Engineering,3.07,No,Yes,,4,5,2,1,5,5,1,No
15165,Male,19,Information Systems,2.89,No,Yes,No,4,2,1,2,5,4,1,No
15166,Male,19,Language,3.25,No,Yes,Yes,4,3,3,3,2,4,4,No
15167,Female,19,Social Sciences,1.97,No,Yes,Yes,3,3,1,4,4,5,4,No
15168,Male,20,Social Sciences,3.51,No,Yes,Yes,4,5,1,5,3,2,1,No
15169,Genderqueer,17,Life Sciences,3.37,Yes,Yes,,4,1,4,1,3,1,4,No
15170,Male,22,Life Sciences,1.94,Yes,Yes,Yes,5,4,2,5,2,5,4,No
15171,Female,22,Business,3.39,No,Yes,No,4,4,1,4,4,5,5,No
15172,Female,18,Business,2.75,Yes,Yes,Yes,2,4,5,1,3,1,3,No
15173,Male,23,Information Systems,2.76,No,Yes,Yes,5,4,1,5,2,2,1,Yes
15174,Genderqueer,17,Business,3.88,No,Yes,Yes,5,3,5,1,2,3,2,No
15175,Male,21,Social Sciences,2.64,No,No,Yes,3,3,5,3,5,2,2,Yes
15176,Male,17,Social Sciences,3.37,Yes,No,Yes,5,2,5,4,2,5,3,No
15177,Female,17,Social Sciences,3.6,No,Yes,Yes,3,3,5,5,2,3,1,No
15178,Male,22,Information Systems,2.07,Yes,No,Yes,5,5,3,1,3,2,5,No
15179,Female,20,Social Sciences,3.07,Yes,No,Yes,5,2,5,2,4,4,5,No
15180,Female,22,Social Sciences,2.95,No,No,Yes,2,4,2,2,1,2,2,No
15181,Male,17,Social Sciences,2.78,Yes,Yes,No,2,5,2,5,1,3,4,Yes
15182,Male,21,Arts,3.25,No,Yes,Yes,4,4,3,3,1,3,3,Yes
